tag,timestamp,seed,p0_label,p1_label,winner_label,reward_p0,reward_p1,turns,p0_prizes_taken,p1_prizes_taken,p0_first_attack_turn,p1_first_attack_turn,end_reason,error
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,starmie,-1,1,20,0,1,5,2,DECK_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,11,1,1,7,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,9,1,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,7,0,0,7,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,31,0,1,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,9,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,11,1,0,9,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,11,0,0,11,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,starmie,-1,1,12,0,0,3,2,DECK_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,15,0,0,9,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,11,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,15,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,9,0,0,9,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,11,0,0,7,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,11,1,1,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,11,0,0,5,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,21,1,1,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,29,0,2,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,7,0,0,7,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,19,0,1,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,21,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,17,0,0,17,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,7,0,0,7,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,13,2,1,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,,14,0,3,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,21,0,1,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,starmie,-1,1,30,1,1,29,2,DECK_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,11,3,1,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,9,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,27,0,1,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,lucario,starmie,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,starmie,1,-1,21,1,0,3,,DECK_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,12,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,14,3,2,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,starmie,1,-1,11,3,0,3,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,6,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,12,0,1,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,starmie,1,-1,13,3,2,3,2,DECK_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,14,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,10,0,3,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,10,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,starmie,1,-1,15,5,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,2,0,0,,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,14,0,1,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,10,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,6,0,1,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,8,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,8,0,1,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,6,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,1,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,starmie,1,-1,15,3,0,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,10,0,1,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,starmie,1,-1,21,1,1,3,2,DECK_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,18,1,2,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,6,0,1,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,starmie,1,-1,31,2,1,3,4,DECK_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,8,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,14,1,1,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,24,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,1,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,14,1,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,0,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,10,0,2,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,starmie,1,-1,15,0,0,3,2,DECK_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,10,0,0,3,10,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,0,,,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,8,0,1,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,0,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,9,1,1,3,2,OTHER,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,18,2,3,3,2,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,-1,1,4,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,1,6,6,,,PRIZED_OUT,
tier1,2026-07-03T17:58:51,tier1-run1,starmie,lucario,lucario,,1,13,3,1,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,23,1,2,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,5,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,12,1,1,5,4,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,21,2,2,15,6,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,13,5,0,5,10,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,4,0,5,6,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,4,1,3,4,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,3,0,7,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,20,5,1,3,6,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,19,1,2,5,4,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,0,1,5,8,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,30,0,3,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,1,0,5,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,17,5,3,3,8,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,25,5,4,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,3,1,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,11,5,0,3,8,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,21,2,0,7,4,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,19,4,1,3,10,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,12,1,1,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,30,5,1,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,20,5,3,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,23,5,0,3,14,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,17,4,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,23,5,4,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,23,4,0,5,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,5,0,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,5,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,10,0,0,,6,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,3,2,5,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,20,5,1,5,4,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,13,5,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,4,1,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,17,4,4,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,14,2,0,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,12,2,0,3,8,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,11,4,0,3,10,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,25,5,1,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,19,5,0,5,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,19,4,0,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,14,4,1,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,5,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,14,3,1,5,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,11,5,0,3,6,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,30,0,5,11,6,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,21,5,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,14,4,0,7,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,29,3,0,5,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,22,1,2,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,17,5,0,5,6,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,17,4,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,0,2,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,2,2,3,6,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,18,5,0,7,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,20,5,0,5,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,12,0,0,3,10,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,25,5,2,7,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,19,3,1,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,14,4,0,5,,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,5,0,3,10,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,18,5,0,3,6,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,0,3,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,10,2,0,3,,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,13,5,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,16,4,0,3,2,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,lucario,1,-1,15,4,0,3,12,OTHER,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,18,2,1,5,4,DECK_OUT,
tier1,2026-07-03T17:59:33,tier1-run1,lucario,dragapult,dragapult,-1,1,38,1,5,19,2,OTHER,
